dummy,pid7,raceidentity,whiteresp,latresp,blackresp,aapiresp,sex,education,income,AM1,AM2,AM3,AM4,beingamerican,EG1,EG2,EG3,EG4,egalitarian,MT1,MT2,moraltrad,TE1,TE2,TE3,trustexperts,CB1,CB2,conspiracy,GR1,GR2,genderroles,MS1,MS2,sexism,RR1,RR2,RR3,RR4,racialresent,GE1,GE2,GE3,GE4,groupempathy,MA1,MA2,minorityadapt,BI1,BI2,BI3,immbeliefs,FT1,FT2,FT3,FT4,freetrade,UB1,UB2,usbest,trumptherm,fundamentalist_therm,muslim_therm,christian_therm,jewish_therm,feminists_therm,lg_therm,trans_therm,police_therm,ice_therm,blm_therm,metoo_therm,who_therm,nato_therm,un_therm,nra_therm,planned_parenthood_therm,cdc_therm,fauci_therm,scientists_therm,interest,follow,policetreat,policeforce,religimport,climatechange,climateregulation,preweight,postweight,abortion,gunsowned,gunpurchase,gunaccess,gunbackground,gunassaultban,gunassaultbuyback,guncontrol,whitelat,abortcourt,court_therm
1,1,1,1,0,0,0,0,2,11,0,0,2,1,3,4,4,4,4,16,1,1,1,2,3,4,3,2,0,1,3,3,3,0,0,0,3,0,0,0,.75,3,4,3,3,3.25,0,0,0,0,0,0,0,6,4,2,4,4,1,2,1.5,0,15,70,50,70,85,70,70,40,0,85,85,70,85,70,0,70,85,85,85,3,4,7,3,1,5,7,.8449081,.7242485,4,0,3,3,7,6,6,16,1,7,60
1,7,1,1,0,0,0,0,2,16,3,1,3,3,10,3,2,3,2,10,3,4,3.5,1,1,1,1,2,4,3,3,3,3,3,2,2.5,3,3,3,3,3,1,1,1,2,1.25,3,3,3,2,1,2,1.666667,3,4,1,2,2.5,2,3,2.5,100,50,40,50,50,30,50,40,85,85,0,,50,,50,100,70,30,50,50,3,3,4,2,3,1,4,1.313807,1.397899,2,99,2,4,7,1,1,6,1,4,40
1,4,3,0,1,,0,0,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,6.905026,,4,0,,,,,,,0,7,
1,2,1,1,0,0,0,1,5,15,3,3,3,3,12,3,2,2,1,8,4,4,4,3,2,4,3,2,1,1.5,3,3,3,3,4,3.5,3,2,3,3,2.75,3,3,3,2,2.75,4,3,3.5,2,2,3,2.333333,1,1,0,4,1.5,1,3,2,40,85,70,85,85,70,70,70,100,50,85,70,60,70,70,70,60,50,100,100,3,4,6,1,5,5,7,.4336362,.319864,2,5,2,5,7,1,1,6,1,7,85
1,1,1,1,0,0,0,1,3,14,0,0,1,1,2,4,4,4,4,16,4,4,4,4,3,4,3.666667,1,1,1,3,3,3,0,0,0,0,0,0,0,0,3,4,3,3,3.25,0,0,0,0,0,0,0,5,4,2,4,3.75,0,4,2,0,60,70,85,85,70,85,85,100,85,60,60,85,85,85,40,60,85,100,100,4,4,6,3,4,5,6,.4788872,.3926441,4,0,3,4,7,7,7,18,1,7,85
1,5,1,1,0,0,0,0,3,13,1,1,2,2,6,2,2,2,2,8,2,2,2,0,2,0,.6666667,4,2,3,3,3,3,2,2,2,3,3,2,2,2.5,2,2,2,3,2.25,2,0,1,2,2,2,2,3,2,2,2,2.25,2,4,3,100,50,50,50,50,50,80,50,100,90,0,,0,40,50,80,50,0,0,50,2,2,4,3,5,1,4,.8804924,.8597181,2,,2,4,4,4,2,7,1,4,50
1,5,1,1,0,0,0,0,2,2,2,0,2,2,6,4,4,4,4,16,0,1,.5,3,3,4,3.333333,3,2,2.5,5,3,4,2,1,1.5,4,3,1,0,2,2,3,2,3,2.5,3,1,2,1,0,3,1.333333,5,2,0,2,2.25,0,0,0,0,0,80,15,80,45,69,50,60,0,70,6,85,,60,35,50,75,75,100,3,3,7,4,1,4,6,1.117235,1.899872,4,0,3,3,7,7,4,15,1,4,20
1,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1.286142,,1,,,,,,,,,7,
1,1,3,0,1,,0,0,4,2,0,0,2,1,3,4,4,4,4,16,0,0,0,4,4,4,4,1,1,1,6,2,4,0,0,0,0,0,0,0,0,4,4,3,4,3.75,0,0,0,0,0,0,0,5,4,2,4,3.75,2,4,3,0,15,60,60,70,100,100,100,15,0,100,100,85,50,50,0,100,85,100,100,4,3,7,5,1,5,7,.5978579,.3585978,4,0,3,3,7,6,6,16,0,7,50
1,7,1,1,0,0,0,1,3,1,2,2,3,3,10,2,1,1,1,5,2,3,2.5,0,1,1,.6666667,4,4,4,3,3,3,0,0,0,2,2,2,3,2.25,4,4,4,4,4,1,1,1,3,1,1,1.666667,3,2,0,2,1.75,2,3,2.5,100,50,50,70,50,0,50,50,70,50,100,50,,,50,100,100,15,0,50,1,1,7,3,4,4,4,.3279783,.2794245,4,0,2,3,7,7,7,18,1,7,50
1,1,1,1,0,0,0,0,4,17,1,1,3,2,7,3,4,4,3,14,3,3,3,4,3,4,3.666667,3,2,2.5,6,,6,1,1,1,0,0,1,0,.25,2,2,2,3,2.25,3,1,2,2,2,2,2,6,3,0,4,3.25,0,2,1,0,15,50,15,85,70,85,85,15,85,70,70,60,100,60,15,100,100,100,100,4,4,7,3,1,4,7,1.493458,1.120239,4,,3,5,7,7,4,15,1,7,40
1,1,1,1,0,0,0,1,5,22,2,1,2,2,7,3,3,3,2,11,1,3,2,4,4,4,4,2,1,1.5,6,4,5,1,1,1,1,1,2,2,1.5,3,3,3,4,3.25,1,2,1.5,1,1,1,1,5,4,2,2,3.25,1,3,2,0,30,60,70,70,70,50,50,85,60,60,70,60,70,70,0,50,70,85,100,4,3,6,2,2,4,7,.6089649,.5473536,4,1,3,5,7,7,7,18,1,7,85
1,4,1,1,0,0,0,1,5,,2,0,3,2,7,3,3,3,3,12,1,1,1,2,2,4,2.666667,1,2,1.5,6,3,4.5,0,0,0,2,0,2,0,1,3,3,3,3,3,1,2,1.5,2,0,0,.6666667,3,2,0,4,2.25,1,3,2,30,40,100,100,100,100,100,100,100,50,70,60,85,50,50,50,100,100,100,100,2,1,6,3,,5,7,1.02639,1.450853,4,,2,3,7,4,4,12,1,7,50
1,1,1,1,0,0,0,0,2,4,1,0,3,1,5,4,4,4,4,16,0,0,0,4,4,4,4,3,0,1.5,5,3,4,1,1,1,3,1,0,1,1.25,3,4,4,4,3.75,1,0,.5,0,0,0,0,6,4,3,3,4,0,3,1.5,0,0,85,15,95,100,100,100,20,0,100,100,100,100,95,0,100,100,100,100,4,4,7,4,3,5,7,.8819033,1.154405,4,0,3,5,7,1,7,12,1,7,40
1,2,1,1,0,0,0,0,3,15,1,1,1,2,5,4,3,3,3,13,1,3,2,2,3,4,3,2,1,1.5,5,3,4,1,0,.5,0,0,0,1,.25,3,3,2,4,3,2,1,1.5,0,0,0,0,3,3,1,3,2.5,0,2,1,0,5,85,50,80,85,85,90,80,40,90,85,65,65,80,0,85,80,100,95,3,4,7,2,1,4,7,.5555078,.5088072,4,0,2,3,7,6,4,14,1,7,75
1,7,1,1,0,0,0,0,4,8,2,2,1,2,7,3,1,2,3,9,1,4,2.5,2,2,3,2.333333,3,2,2.5,3,5,4,3,3,3,2,2,2,2,2,2,2,2,3,2.25,3,2,2.5,2,2,2,2,3,2,2,2,2.25,2,3,2.5,70,,,50,,70,,50,70,,,50,,50,50,85,60,50,30,70,2,2,4,3,3,3,4,.7251264,.5804246,2,0,2,4,6,6,4,13,1,4,40
1,5,1,1,0,0,0,0,3,22,2,2,2,1,7,3,2,2,4,11,2,3,2.5,2,3,4,3,2,3,2.5,5,4,4.5,,1,1,1,1,3,0,1.25,2,2,0,0,1,1,3,2,2,0,3,1.666667,5,3,,,4,2,4,3,70,60,50,100,60,85,50,50,100,15,70,100,40,50,50,100,100,60,,85,3,3,6,4,4,4,7,.8059377,1.127454,3,8,2,5,7,7,7,18,1,4,85
1,4,1,1,0,0,0,0,3,15,2,1,2,3,8,3,2,2,3,10,2,3,2.5,3,2,3,2.666667,3,2,2.5,6,5,5.5,1,1,1,2,3,3,3,2.75,2,3,3,3,2.75,3,1,2,1,2,3,2,1,3,0,4,2,2,1,1.5,40,40,40,40,50,50,85,85,75,50,15,60,45,,70,100,85,50,50,85,1,1,6,2,1,4,7,1.330723,1.19954,4,0,2,4,7,1,6,11,1,7,45
1,3,1,1,0,0,0,1,5,18,1,1,1,1,4,4,4,4,3,15,1,0,.5,3,3,4,3.333333,2,1,1.5,3,3,3,0,0,0,0,0,0,0,0,3,2,3,3,2.75,0,1,.5,0,0,0,0,5,3,2,2,3,0,1,.5,0,0,75,20,90,85,90,90,35,0,60,90,85,75,85,0,85,85,85,85,3,3,7,4,2,5,7,.4012211,.394918,4,0,3,5,7,7,7,18,1,7,35
1,4,3,0,1,,0,1,3,9,2,2,3,1,8,3,2,2,2,9,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,2,2,4,2,2.5,1,2,3,2,2,2,2,2,1,1,2,1.333333,3,3,2,2,2.5,1,1,1,30,50,50,50,50,50,50,50,50,30,0,70,50,50,50,100,100,85,50,50,2,2,,3,2,3,4,.7213482,.9580656,,2,2,4,6,4,2,9,0,7,30
1,1,1,1,0,0,0,1,5,16,3,0,2,0,5,4,4,4,3,15,1,0,.5,2,2,4,2.666667,1,0,.5,3,3,3,0,1,.5,0,0,0,0,0,3,3,4,3,3.25,1,0,.5,0,0,0,0,6,4,0,4,3.5,0,4,2,3,0,90,10,90,90,90,85,80,75,85,85,100,95,85,0,90,80,90,95,4,4,7,3,1,5,7,.3222105,.2573734,4,0,3,5,7,7,2,13,1,7,20
1,6,1,1,0,0,0,1,4,11,2,1,3,2,8,1,2,2,1,6,4,4,4,2,1,3,2,1,,1,3,3,3,0,1,.5,4,4,4,0,3,4,4,4,4,4,2,0,1,1,1,2,1.333333,6,4,4,,4.666667,1,4,2.5,70,70,50,100,100,50,50,50,100,60,0,50,50,50,50,100,50,60,50,70,2,2,4,2,5,1,1,1.96451,1.37633,4,0,2,3,7,4,1,9,1,4,60
1,7,1,1,0,0,0,0,4,20,1,0,2,1,4,4,0,3,3,10,3,3,3,1,1,,1,2,2,2,3,3,3,1,1,1,2,1,1,1,1.25,3,3,3,3,3,3,0,1.5,2,2,3,2.333333,5,4,1,3,3.25,2,4,3,85,,,,,50,50,50,70,70,,,0,60,0,85,40,30,15,50,3,2,5,2,3,2,1,1.224615,.9559435,4,,1,5,1,1,1,0,1,5,50
1,1,3,0,1,,0,1,3,15,0,0,0,0,0,4,4,4,4,16,0,0,0,2,4,4,3.333333,4,4,4,6,3,4.5,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,3,4,2,3,3,0,0,0,0,0,100,40,100,100,100,100,0,0,100,100,70,,70,15,85,40,100,100,3,3,7,5,1,5,7,1.056436,.7385664,4,0,3,5,7,7,6,17,0,7,70
1,7,1,1,0,0,0,0,3,1,2,2,3,2,9,4,1,1,2,8,1,4,2.5,2,3,4,3,3,4,3.5,6,6,6,3,3,3,4,2,2,4,3,3,3,3,3,3,4,2,3,2,2,4,2.666667,3,2,1,4,2.5,4,4,4,85,100,40,85,85,70,50,50,100,100,15,,70,70,70,85,50,70,70,70,3,4,4,2,5,1,6,.1574635,.1872389,2,5,3,4,7,7,7,18,1,1,85
1,2,1,1,0,0,0,1,4,1,1,1,2,2,6,2,2,2,3,9,1,4,2.5,2,3,4,3,3,1,2,6,5,5.5,1,1,1,2,0,0,1,.75,2,1,1,2,1.5,2,2,2,1,1,2,1.333333,3,3,1,2,2.25,0,2,1,0,40,60,70,60,60,50,60,60,40,85,60,50,50,70,15,50,50,85,60,2,2,7,3,4,3,6,.3017249,.1925268,4,0,3,4,6,7,4,14,1,4,20
1,7,3,0,1,,0,0,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.105693,,3,1,,,,,,,0,4,
1,7,1,1,0,0,0,1,3,19,3,1,3,2,9,0,0,0,3,3,3,4,3.5,0,2,2,1.333333,4,4,4,3,3,3,1,1,1,4,3,4,3,3.5,3,2,2,2,2.25,3,3,3,0,1,2,1,3,4,3,2,3,2,4,3,90,85,50,100,85,0,70,50,100,100,0,15,0,0,0,85,0,30,60,60,4,4,4,2,4,2,4,.8721155,.9217247,3,10,2,5,6,1,1,5,1,4,70
1,,2,0,0,0,0,1,4,,0,0,1,0,1,4,,4,,,4,2,3,,,4,4,4,,4,3,3,3,,,,0,4,0,0,1,4,4,4,4,4,0,0,0,0,0,0,0,6,4,,,5,0,,0,,,100,,100,,100,100,,,,,,,,,,,,85,1,,7,4,5,5,7,.8081932,1.091287,,0,3,5,7,7,4,15,,,
1,7,5,0,0,0,0,0,2,10,1,2,3,3,9,3,1,1,3,8,1,4,2.5,2,2,3,2.333333,2,1,1.5,3,3,3,2,2,2,4,3,3,3,3.25,2,3,3,4,3,3,4,3.5,1,1,3,1.666667,3,4,0,4,2.75,3,4,3.5,70,85,40,100,100,30,60,50,85,70,40,50,40,50,70,85,40,85,60,50,4,4,6,3,4,3,5,2.231661,2.307244,2,0,2,3,7,6,1,11,,2,85
1,7,1,1,0,0,0,1,3,8,3,1,3,2,9,4,3,2,2,11,3,4,3.5,2,1,2,1.666667,4,4,4,3,3,3,2,2,2,4,4,4,4,4,2,1,1,2,1.5,4,2,3,2,2,2,2,3,2,3,2,2.5,4,4,4,85,85,50,100,85,50,85,50,100,100,15,70,70,85,40,70,60,70,40,85,3,4,4,2,3,2,4,.4015543,.2945925,3,0,3,3,6,7,4,14,1,4,100
1,7,3,0,1,,0,0,3,10,2,1,2,2,7,3,2,3,3,11,2,2,2,2,2,3,2.333333,2,2,2,3,3,3,1,1,1,2,1,2,1,1.5,3,3,2,2,2.5,2,1,1.5,2,1,1,1.333333,3,2,2,2,2.25,1,2,1.5,85,50,50,60,50,60,50,50,50,15,60,70,30,30,50,60,50,40,30,50,3,2,7,4,4,3,4,.4488106,.3570519,2,2,2,2,6,1,1,5,0,4,50
1,7,1,1,0,0,0,1,3,1,0,1,3,3,7,4,1,4,4,13,4,3,3.5,2,4,4,3.333333,4,4,4,6,3,4.5,1,1,1,2,1,4,3,2.5,3,2,2,4,2.75,3,2,2.5,2,3,4,3,3,1,0,4,2,3,4,3.5,100,50,70,100,85,60,50,70,30,15,30,40,40,60,70,100,100,70,70,85,3,2,6,4,5,3,7,.3372599,.223626,4,0,2,4,7,4,1,9,1,7,60
1,4,5,0,0,0,0,1,3,11,0,0,2,3,5,3,1,2,0,6,3,4,3.5,2,0,4,2,4,1,2.5,3,3,3,3,3,3,4,4,4,2,3.5,2,1,4,0,1.75,3,4,3.5,2,1,2,1.666667,5,2,0,4,2.75,1,4,2.5,100,50,50,50,50,35,50,50,65,55,0,0,0,25,0,35,0,30,0,65,4,3,4,2,2,1,1,.4838588,.4218794,3,,1,5,1,1,1,0,,4,50
1,6,1,1,0,0,0,0,4,9,0,0,2,1,3,4,3,3,4,14,3,3,3,1,0,2,1,1,2,1.5,3,3,3,3,3,3,3,4,3,3,3.25,3,2,3,2,2.5,3,1,2,1,0,1,.6666667,3,2,2,2,2.25,0,2,1,60,50,70,70,70,0,70,50,85,,0,,50,50,60,85,0,60,40,60,1,1,4,2,5,2,6,.317376,.2791001,2,12,2,5,1,1,1,0,1,7,70
1,7,1,1,0,0,0,0,3,16,3,1,3,3,10,3,1,2,4,10,1,4,2.5,1,2,2,1.666667,4,3,3.5,5,3,4,1,1,1,2,2,2,3,2.25,0,2,2,4,2,2,2,2,2,2,3,2.333333,3,2,2,2,2.25,2,1,1.5,100,50,50,50,50,50,50,50,90,50,30,40,50,50,50,95,50,50,30,50,2,2,4,2,3,1,4,.5694572,.9481531,2,4,2,3,7,1,1,6,1,4,40
1,3,1,1,0,0,0,1,4,21,1,1,2,2,6,4,4,4,4,16,1,3,2,2,4,4,3.333333,3,4,3.5,5,3,4,1,1,1,0,1,1,1,.75,4,4,4,4,4,3,3,3,2,2,2,2,3,2,1,2,2,0,1,.5,30,60,60,60,60,60,85,70,40,40,85,70,70,50,60,40,85,70,85,100,3,3,6,3,3,3,6,1.189497,1.169916,4,2,3,5,7,7,5,16,1,3,40
1,7,1,1,0,0,0,1,5,18,1,2,2,3,8,1,2,3,3,9,4,4,4,3,1,2,2,3,2,2.5,5,4,4.5,1,1,1,3,3,2,1,2.25,2,2,1,2,1.75,3,2,2.5,2,1,3,2,3,3,2,2,2.5,2,2,2,75,90,50,100,85,35,35,15,75,70,30,35,30,50,50,60,5,30,20,30,4,4,4,2,5,2,4,.7052424,.6969575,1,0,2,4,6,6,6,15,1,1,50
1,7,3,0,1,,0,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,5,,,.2461952,,3,0,,,,,,,0,1,
1,7,1,1,0,0,0,0,2,5,3,3,3,3,12,4,0,0,4,8,0,4,2,0,4,0,1.333333,0,4,2,6,0,3,4,4,4,4,4,4,0,3,4,0,0,1,1.25,4,4,4,2,0,4,2,0,2,0,4,1.5,4,4,4,100,60,0,100,70,0,0,0,100,100,0,0,0,0,0,100,50,100,60,60,4,1,3,5,5,1,4,1.680766,1.416671,2,3,1,5,7,1,1,6,1,4,60
1,6,1,1,0,0,0,1,3,17,0,0,3,3,6,0,0,0,0,0,4,4,4,2,0,1,1,1,3,2,6,5,5.5,2,1,1.5,4,4,4,4,4,3,2,2,2,2.25,4,0,2,1,0,2,1,3,2,0,3,2,2,3,2.5,85,50,70,85,70,15,50,50,100,60,0,,0,50,0,50,30,50,0,40,3,2,4,2,5,1,1,.8883063,.6912717,2,,1,4,1,2,1,1,1,2,85
1,7,1,1,0,0,0,1,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,5,,,.9938867,,,4,,,,,,,1,1,
1,5,1,1,0,0,0,1,4,22,0,0,2,2,4,4,3,3,3,13,3,1,2,3,2,4,3,1,1,1,4,3,3.5,1,0,.5,0,0,1,1,.5,3,4,4,4,3.75,2,1,1.5,0,1,1,.6666667,4,3,3,4,3.5,2,3,2.5,15,15,50,50,50,50,50,50,60,50,60,70,100,50,70,40,40,100,100,100,3,3,5,3,1,5,7,2.55274,2.468721,3,9,2,4,7,1,1,6,1,4,85
1,7,5,0,0,0,0,0,4,11,2,2,2,2,8,3,3,3,3,12,3,3,3,2,2,3,2.333333,2,2,2,3,1,2,1,1,1,3,3,2,3,2.75,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2.25,0,1,.5,98,70,75,90,100,70,100,100,65,50,90,,70,70,75,85,70,85,65,85,3,3,4,3,1,4,6,1.50542,1.122297,4,2,2,4,6,4,1,8,,6,85
1,4,4,0,0,0,1,1,4,21,1,0,0,0,1,3,4,4,4,15,0,2,1,4,3,4,3.666667,0,1,.5,6,0,3,4,2,3,1,0,2,1,1,3,3,4,4,3.5,0,0,0,1,0,0,.3333333,5,4,4,4,4.25,0,4,2,60,60,0,100,100,100,50,50,100,100,0,,100,100,100,50,100,,100,100,3,3,7,3,3,5,7,3.952554,3.667439,1,3,2,2,4,4,2,7,,5,100
1,3,1,1,0,0,0,0,3,22,0,0,0,0,0,4,4,4,4,16,0,0,0,4,3,4,3.666667,3,1,2,5,1,3,0,0,0,0,0,0,0,0,3,4,4,3,3.5,1,3,2,0,0,1,.3333333,4,2,1,4,2.75,0,2,1,0,0,85,30,100,100,100,100,60,0,100,100,100,50,70,15,100,85,100,100,2,2,7,3,1,5,7,1.763455,1.633427,4,0,2,1,7,4,4,12,1,7,40
1,5,2,0,0,0,0,0,3,11,3,2,3,2,10,4,4,4,4,16,0,4,2,2,2,4,2.666667,4,4,4,3,3,3,1,1,1,0,0,0,4,1,1,2,0,1,1,1,0,.5,1,0,1,.6666667,3,4,3,4,3.5,1,3,2,64,60,50,50,50,0,50,50,43,60,0,0,0,25,10,70,0,0,0,95,3,3,6,4,3,3,6,1.092182,1.035507,4,0,1,5,7,1,1,6,,4,40
1,7,1,1,0,0,0,1,3,7,0,0,2,1,3,1,1,2,2,6,2,4,3,1,2,1,1.333333,0,1,.5,3,5,4,1,2,1.5,3,1,2,2,2,2,2,2,2,2,3,2,2.5,2,1,2,1.666667,3,2,2,3,2.5,2,2,2,100,50,50,100,50,50,50,50,85,60,0,50,0,50,50,85,40,50,0,50,3,3,4,2,4,2,4,.271636,.2509857,2,0,2,4,7,4,1,9,1,2,85
1,3,1,1,0,0,0,1,4,8,2,2,3,3,10,4,4,4,4,16,1,3,2,4,4,4,4,3,0,1.5,3,3,3,2,1,1.5,2,1,1,0,1,3,3,3,4,3.25,1,0,.5,0,0,3,1,1,2,4,3,2.5,0,2,1,15,70,70,100,60,85,85,70,60,15,70,100,85,50,30,30,70,100,100,100,2,3,6,4,5,5,6,.3728246,.5549653,4,0,3,4,7,2,2,8,1,6,70
1,2,3,0,1,,0,0,2,11,0,0,2,0,2,4,4,4,3,15,0,3,1.5,1,4,4,3,4,4,4,6,6,6,0,0,0,1,1,1,1,1,3,3,3,4,3.25,0,0,0,2,0,0,.6666667,5,4,2,2,3.25,0,4,2,15,40,50,50,50,50,50,50,40,30,50,30,30,50,70,70,50,30,7,70,3,3,7,3,1,2,2,2.224195,3.91568,2,1,2,3,7,4,1,9,0,4,60
1,5,1,1,0,0,0,1,4,10,,,,,,1,1,2,1,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,45,40,45,60,85,70,80,60,15,70,40,50,50,85,90,40,30,50,,,,,1,,,.8530309,1.269766,4,0,,,,,,,1,7,85
1,5,1,1,0,0,0,0,3,16,2,2,2,2,8,2,1,2,3,8,1,4,2.5,2,1,4,2.333333,1,1,1,5,4,4.5,0,1,.5,3,3,4,3,3.25,1,3,2,3,2.25,3,1,2,1,0,3,1.333333,3,2,2,2,2.25,2,4,3,60,15,70,85,70,20,70,70,100,30,15,20,30,30,75,75,15,30,85,70,3,2,5,2,4,1,4,.9298069,.8284881,2,0,3,2,7,3,1,8,1,4,70
1,4,1,1,0,0,0,1,2,3,2,2,3,2,9,4,3,4,4,15,1,2,1.5,2,2,2,2,4,4,4,3,5,4,1,1,1,4,4,3,2,3.25,2,3,2,2,2.25,2,1,1.5,2,3,1,2,3,2,2,2,2.25,2,4,3,40,33,40,40,40,55,55,50,50,30,44,60,55,50,55,50,44,55,40,60,1,1,4,4,1,5,7,.3650184,.5421344,3,0,2,2,4,5,5,11,1,6,28
1,7,1,1,0,0,0,1,4,16,2,3,3,3,11,4,3,4,4,15,1,1,1,2,3,3,2.666667,2,1,1.5,6,3,4.5,2,2,2,3,3,1,1,2,3,2,3,4,3,3,1,2,2,0,1,1,3,1,0,4,2,0,1,.5,100,85,85,70,100,85,100,100,70,40,70,,70,,50,100,100,50,50,85,2,1,6,3,5,5,7,1.241394,1.927747,2,0,2,3,7,4,4,12,1,4,70
1,7,1,1,0,0,0,1,4,15,3,1,3,3,10,1,1,1,3,6,2,4,3,3,3,2,2.666667,1,3,2,3,5,4,3,2,2.5,3,4,4,4,3.75,2,3,2,3,2.5,3,1,2,2,2,2,2,3,3,1,4,2.75,1,3,2,85,50,50,85,85,15,85,85,85,85,40,15,70,50,50,85,15,70,60,70,3,3,4,2,5,2,4,.5243559,.4429917,1,4,2,5,5,1,1,4,1,2,85
1,4,1,1,0,0,0,0,1,7,3,2,2,2,9,4,3,4,3,14,4,3,3.5,2,4,3,3,3,2,2.5,3,5,4,1,1,1,4,4,4,3,3.75,2,1,2,2,1.75,2,1,1.5,2,1,3,2,3,3,1,1,2,0,3,1.5,85,50,50,50,85,50,50,50,85,70,50,,60,50,60,85,85,70,85,85,2,2,6,3,3,3,6,1.510211,2.124571,4,1,2,3,7,4,6,14,1,7,50
1,7,1,1,0,0,0,0,3,1,3,1,3,3,10,4,3,3,4,14,1,4,2.5,2,4,3,3,3,4,3.5,6,6,6,1,2,1.5,4,2,2,4,3,2,3,3,3,2.75,4,2,3,1,2,4,2.333333,,3,0,1,1.333333,3,4,3.5,100,100,0,100,50,50,50,50,100,100,0,50,0,70,40,100,0,60,0,70,4,4,4,3,5,3,1,.101395,.069193,2,0,2,4,7,1,1,6,1,6,85
1,3,1,1,0,0,0,1,2,1,1,0,2,1,4,4,4,4,2,14,0,3,1.5,0,2,3,1.666667,3,4,3.5,6,5,5.5,0,0,0,2,1,3,2,2,4,4,4,4,4,2,0,1,1,0,2,1,3,2,2,2,2.25,2,1,1.5,15,50,100,50,100,70,100,100,0,0,100,100,,,,,100,0,50,85,2,2,7,4,3,3,6,.5358759,.4101992,2,0,3,3,6,6,6,15,1,4,50
1,7,1,1,0,0,0,0,4,20,2,1,2,2,7,4,2,1,3,10,4,4,4,1,2,3,2,2,1,1.5,5,3,4,0,0,0,2,2,2,1,1.75,2,2,2,2,2,2,0,1,1,1,2,1.333333,1,4,2,4,2.75,2,4,3,60,85,50,90,60,40,50,,89,85,40,20,20,70,5,85,10,60,40,50,4,4,,2,3,1,2,2.149973,1.818151,2,,2,4,2,2,1,2,1,2,65
1,7,1,1,0,0,0,1,4,22,3,2,3,3,11,1,0,0,0,1,1,4,2.5,3,2,2,2.333333,2,2,2,5,3,4,1,1,1,4,4,4,2,3.5,3,3,3,4,3.25,3,2,2.5,3,2,3,2.666667,3,2,2,2,2.25,2,3,2.5,100,70,60,85,85,40,70,50,85,60,60,70,70,,70,70,15,40,40,50,4,4,4,2,5,5,7,1.819823,1.88241,1,0,3,4,7,7,4,15,1,1,70
1,2,1,1,0,0,0,1,5,22,1,1,2,1,5,4,3,3,3,13,1,1,1,4,4,4,4,0,0,0,6,3,4.5,0,1,.5,1,1,1,2,1.25,3,3,2,3,2.75,2,1,1.5,1,1,1,1,5,3,2,2,3,1,2,1.5,0,0,100,40,85,85,100,70,40,60,100,60,100,100,100,0,100,70,100,100,3,4,7,4,1,5,7,1.099588,1.051881,,0,3,5,7,7,7,18,1,6,40
1,3,1,1,0,0,0,0,5,14,0,0,3,1,4,3,3,3,1,10,2,1,1.5,4,3,4,3.666667,2,0,1,3,3,3,1,2,1.5,3,3,1,3,2.5,3,2,3,2,2.5,1,2,1.5,3,2,2,2.333333,5,4,2,3,3.5,0,3,1.5,0,10,80,80,100,40,70,70,40,0,70,60,80,70,70,0,60,80,100,100,2,2,4,3,1,3,4,.3728912,.345742,4,0,3,5,7,7,7,18,1,6,70
1,5,6,0,0,0,0,0,2,8,1,1,1,1,4,3,3,1,3,10,4,4,4,2,3,3,2.666667,1,2,1.5,6,3,4.5,1,1,1,3,1,3,1,2,2,4,3,4,3.25,3,2,2.5,1,2,2,1.666667,2,3,1,1,1.75,1,2,1.5,60,,70,85,70,15,70,50,70,50,40,40,30,50,60,50,0,70,60,60,3,3,2,2,5,3,7,1.92972,1.620323,1,0,2,3,7,4,4,12,,,40
1,1,2,0,0,0,0,0,3,10,1,2,3,3,9,1,1,1,2,5,2,2,2,3,4,4,3.666667,4,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1.5,1,1,1,2,1,0,1,6,2,2,2,3,3,3,3,0,50,100,100,100,100,100,100,50,50,100,,100,50,50,50,,100,100,100,3,4,3,4,5,5,6,.7422816,.5340883,2,0,3,4,4,3,4,8,,4,50
